"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"HRZManta";"869";"None";"0";"HRZManta";"seed";"";"";"None";"None";"";"";"";"";""
"HRZManta/726911277379431_874978194668864";"870";"869";"1";"726911277379431_874978194668864";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"Varios encuentros y reuniones técnicas, coyunturales y de cooperación interinstitucional, se han llevado a cabo en este fin de semana, lideradas por nuestro gerente el doctor Hayro Daza Vera.   Las reuniones desarrolladas son:  - Con la Jefatura Política dé Montecristi  - Con la Coordinación Zonal 4 del Registro Civil  - Con cooperantes y empresarios   Estos encuentros permitirán fortalecer nuestros servicios hospitalarios y beneficiar a nuestros pacientes.   #ElNuevoEcuadorResuelve  #HRZMejorPorTi";"2024-06-08T00:34:03+0000";"";"";""
"HRZManta/726911277379431_874978194668864/726911277379431_874978194668864";"971";"870";"2";"726911277379431_874978194668864";"empty";"";"fetched (200)";"2024-06-08 21:23:16.569887";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_874978194668864/726911277379431_874978194668864";"972";"870";"2";"726911277379431_874978194668864";"offcut";"";"fetched (200)";"2024-06-08 21:23:16.569887";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_874243208075696";"871";"869";"1";"726911277379431_874243208075696";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-06-06T22:31:58+0000";"";"";""
"HRZManta/726911277379431_874243208075696/726911277379431_874243208075696";"973";"871";"2";"726911277379431_874243208075696";"empty";"";"fetched (200)";"2024-06-08 21:23:16.943697";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_874243208075696/726911277379431_874243208075696";"974";"871";"2";"726911277379431_874243208075696";"offcut";"";"fetched (200)";"2024-06-08 21:23:16.943697";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_873525681480782";"872";"869";"1";"726911277379431_873525681480782";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-06-05T18:38:32+0000";"";"";""
"HRZManta/726911277379431_873525681480782/726911277379431_873525681480782";"975";"872";"2";"726911277379431_873525681480782";"empty";"";"fetched (200)";"2024-06-08 21:23:17.216294";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_873525681480782/726911277379431_873525681480782";"976";"872";"2";"726911277379431_873525681480782";"offcut";"";"fetched (200)";"2024-06-08 21:23:17.216294";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_873525461480804";"873";"869";"1";"726911277379431_873525461480804";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-06-05T18:38:06+0000";"";"";""
"HRZManta/726911277379431_873525461480804/726911277379431_873525461480804";"977";"873";"2";"726911277379431_873525461480804";"empty";"";"fetched (200)";"2024-06-08 21:23:17.586704";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_873525461480804/726911277379431_873525461480804";"978";"873";"2";"726911277379431_873525461480804";"offcut";"";"fetched (200)";"2024-06-08 21:23:17.586704";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_873525264814157";"874";"869";"1";"726911277379431_873525264814157";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-06-05T18:37:36+0000";"";"";""
"HRZManta/726911277379431_873525264814157/726911277379431_873525264814157";"979";"874";"2";"726911277379431_873525264814157";"empty";"";"fetched (200)";"2024-06-08 21:23:17.915699";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_873525264814157/726911277379431_873525264814157";"980";"874";"2";"726911277379431_873525264814157";"offcut";"";"fetched (200)";"2024-06-08 21:23:17.915699";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_873525094814174";"875";"869";"1";"726911277379431_873525094814174";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-06-05T18:37:08+0000";"";"";""
"HRZManta/726911277379431_873525094814174/726911277379431_873525094814174";"981";"875";"2";"726911277379431_873525094814174";"empty";"";"fetched (200)";"2024-06-08 21:23:18.254049";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_873525094814174/726911277379431_873525094814174";"982";"875";"2";"726911277379431_873525094814174";"offcut";"";"fetched (200)";"2024-06-08 21:23:18.254049";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_873524868147530";"876";"869";"1";"726911277379431_873524868147530";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-06-05T18:36:37+0000";"";"";""
"HRZManta/726911277379431_873524868147530/726911277379431_873524868147530";"983";"876";"2";"726911277379431_873524868147530";"empty";"";"fetched (200)";"2024-06-08 21:23:18.609303";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_873524868147530/726911277379431_873524868147530";"984";"876";"2";"726911277379431_873524868147530";"offcut";"";"fetched (200)";"2024-06-08 21:23:18.609303";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_873524428147574";"877";"869";"1";"726911277379431_873524428147574";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-06-05T18:35:51+0000";"";"";""
"HRZManta/726911277379431_873524428147574/726911277379431_873524428147574";"985";"877";"2";"726911277379431_873524428147574";"empty";"";"fetched (200)";"2024-06-08 21:23:18.940249";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_873524428147574/726911277379431_873524428147574";"986";"877";"2";"726911277379431_873524428147574";"offcut";"";"fetched (200)";"2024-06-08 21:23:18.940249";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_873007581532592";"878";"869";"1";"726911277379431_873007581532592";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"Seguimos mejorando y fortaleciendo nuestros servicios 🏥💯 para beneficio de nuestros usuarios 👨🏻‍⚕️🙋🏻‍♀️  ¡Conozca más en la Noticia + Bacán de hoy!   #ElNuevoEcuadorResuelve  #HRZMejorPorTi";"2024-06-04T22:57:39+0000";"";"";""
"HRZManta/726911277379431_873007581532592/726911277379431_873007581532592";"987";"878";"2";"726911277379431_873007581532592";"empty";"";"fetched (200)";"2024-06-08 21:23:19.322906";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_873007581532592/726911277379431_873007581532592";"988";"878";"2";"726911277379431_873007581532592";"offcut";"";"fetched (200)";"2024-06-08 21:23:19.322906";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_872305898269427";"879";"869";"1";"726911277379431_872305898269427";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"Seguimos trabajando para obtener la certificación como Establecimiento de Salud Amigo de la Madre y el Niño  🏥🤱🏻y lo lograremos con tu participación activa 🤝🏻  ¡Continúa el desafío ESAMyN!  #ElNuevoEcuadorResuelve  #HRZMejorPorTi";"2024-06-03T19:23:33+0000";"";"";""
"HRZManta/726911277379431_872305898269427/726911277379431_872305898269427";"989";"879";"2";"726911277379431_872305898269427";"data";"data.*";"fetched (200)";"2024-06-08 21:23:19.677175";"Facebook:/<post-id>/comments";"Los mejores ❤️";"2024-06-03T21:04:31+0000";"0";"0";""
"HRZManta/726911277379431_872305898269427/726911277379431_872305898269427";"990";"879";"2";"726911277379431_872305898269427";"data";"data.*";"fetched (200)";"2024-06-08 21:23:19.677175";"Facebook:/<post-id>/comments";"Excelente profesional";"2024-06-03T21:59:52+0000";"0";"0";""
"HRZManta/726911277379431_872305898269427/726911277379431_872305898269427";"991";"879";"2";"726911277379431_872305898269427";"data";"data.*";"fetched (200)";"2024-06-08 21:23:19.677175";"Facebook:/<post-id>/comments";"🤩🤩🤩";"2024-06-04T06:02:48+0000";"0";"0";""
"HRZManta/726911277379431_872305898269427/726911277379431_872305898269427";"992";"879";"2";"726911277379431_872305898269427";"data";"data.*";"fetched (200)";"2024-06-08 21:23:19.677175";"Facebook:/<post-id>/comments";"👏👏👏";"2024-06-08T04:00:16+0000";"1";"0";""
"HRZManta/726911277379431_872305898269427/726911277379431_872305898269427";"993";"879";"2";"726911277379431_872305898269427";"data";"data.*";"fetched (200)";"2024-06-08 21:23:19.677175";"Facebook:/<post-id>/comments";"Saludos Sol estoy seguro que lo conseguirán ! Un equipo comprometido y una gran Institucion";"2024-06-08T05:00:01+0000";"0";"0";""
"HRZManta/726911277379431_872305898269427/726911277379431_872305898269427";"994";"879";"2";"726911277379431_872305898269427";"data";"data.*";"fetched (200)";"2024-06-08 21:23:19.677175";"Facebook:/<post-id>/comments";"Felicitaciones sobrino millones se bendiciones";"2024-06-09T01:06:32+0000";"0";"0";""
"HRZManta/726911277379431_872305898269427/726911277379431_872305898269427";"995";"879";"2";"726911277379431_872305898269427";"offcut";"";"fetched (200)";"2024-06-08 21:23:19.677175";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_871041405062543";"880";"869";"1";"726911277379431_871041405062543";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-06-01T18:33:32+0000";"";"";""
"HRZManta/726911277379431_871041405062543/726911277379431_871041405062543";"996";"880";"2";"726911277379431_871041405062543";"empty";"";"fetched (200)";"2024-06-08 21:23:20.049386";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_871041405062543/726911277379431_871041405062543";"997";"880";"2";"726911277379431_871041405062543";"offcut";"";"fetched (200)";"2024-06-08 21:23:20.049386";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_870938845072799";"881";"869";"1";"726911277379431_870938845072799";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-06-01T15:06:15+0000";"";"";""
"HRZManta/726911277379431_870938845072799/726911277379431_870938845072799";"998";"881";"2";"726911277379431_870938845072799";"empty";"";"fetched (200)";"2024-06-08 21:23:20.389420";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_870938845072799/726911277379431_870938845072799";"999";"881";"2";"726911277379431_870938845072799";"offcut";"";"fetched (200)";"2024-06-08 21:23:20.389420";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_870913648408652";"882";"869";"1";"726911277379431_870913648408652";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"Garantizar la atención integral de nuestros niños y niñas 👦🏽👧🏼 es el mejor regalo que podemos ofrecerles hoy que se conmemora su día clásico 🥳 y todos los días de su vida 💪🏽🏥💯  #ElNuevoEcuadorResuelve #HRZMejorPorTi";"2024-06-01T14:14:24+0000";"";"";""
"HRZManta/726911277379431_870913648408652/726911277379431_870913648408652";"1000";"882";"2";"726911277379431_870913648408652";"data";"data.*";"fetched (200)";"2024-06-08 21:23:20.740802";"Facebook:/<post-id>/comments";"Exelente servicio 😊";"2024-06-01T16:05:53+0000";"0";"0";""
"HRZManta/726911277379431_870913648408652/726911277379431_870913648408652";"1001";"882";"2";"726911277379431_870913648408652";"data";"data.*";"fetched (200)";"2024-06-08 21:23:20.740802";"Facebook:/<post-id>/comments";"❤️";"2024-06-01T18:37:09+0000";"0";"0";""
"HRZManta/726911277379431_870913648408652/726911277379431_870913648408652";"1002";"882";"2";"726911277379431_870913648408652";"data";"data.*";"fetched (200)";"2024-06-08 21:23:20.740802";"Facebook:/<post-id>/comments";"Muy buena atencion excelente servicio 5 estrellas";"2024-06-02T03:12:44+0000";"0";"0";""
"HRZManta/726911277379431_870913648408652/726911277379431_870913648408652";"1003";"882";"2";"726911277379431_870913648408652";"data";"data.*";"fetched (200)";"2024-06-08 21:23:20.740802";"Facebook:/<post-id>/comments";"Gracias muy buena atencion";"2024-06-02T03:46:10+0000";"0";"0";""
"HRZManta/726911277379431_870913648408652/726911277379431_870913648408652";"1004";"882";"2";"726911277379431_870913648408652";"data";"data.*";"fetched (200)";"2024-06-08 21:23:20.740802";"Facebook:/<post-id>/comments";"La atención que recibí con mi hijo  fue muy buena....felicito a todo su personal por toda la paciencia y amor, gracias  doctores,gracias licenciadas...";"2024-06-02T16:40:34+0000";"0";"0";""
"HRZManta/726911277379431_870913648408652/726911277379431_870913648408652";"1005";"882";"2";"726911277379431_870913648408652";"data";"data.*";"fetched (200)";"2024-06-08 21:23:20.740802";"Facebook:/<post-id>/comments";"";"2024-06-02T22:38:41+0000";"0";"0";""
"HRZManta/726911277379431_870913648408652/726911277379431_870913648408652";"1006";"882";"2";"726911277379431_870913648408652";"data";"data.*";"fetched (200)";"2024-06-08 21:23:20.740802";"Facebook:/<post-id>/comments";"Excelente Hospital Rodríguez Zambrano - HRZ Manta su equipo de trabajo resalta su trabajo Fernando Medranda excelente gestión 👏";"2024-06-04T19:45:18+0000";"0";"0";""
"HRZManta/726911277379431_870913648408652/726911277379431_870913648408652";"1007";"882";"2";"726911277379431_870913648408652";"offcut";"";"fetched (200)";"2024-06-08 21:23:20.740802";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_870464775120206";"883";"869";"1";"726911277379431_870464775120206";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-31T19:42:20+0000";"";"";""
"HRZManta/726911277379431_870464775120206/726911277379431_870464775120206";"1008";"883";"2";"726911277379431_870464775120206";"empty";"";"fetched (200)";"2024-06-08 21:23:21.117867";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_870464775120206/726911277379431_870464775120206";"1009";"883";"2";"726911277379431_870464775120206";"offcut";"";"fetched (200)";"2024-06-08 21:23:21.117867";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_869199248580092";"884";"869";"1";"726911277379431_869199248580092";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-29T19:47:38+0000";"";"";""
"HRZManta/726911277379431_869199248580092/726911277379431_869199248580092";"1010";"884";"2";"726911277379431_869199248580092";"empty";"";"fetched (200)";"2024-06-08 21:23:21.468868";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_869199248580092/726911277379431_869199248580092";"1011";"884";"2";"726911277379431_869199248580092";"offcut";"";"fetched (200)";"2024-06-08 21:23:21.468868";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_869199211913429";"885";"869";"1";"726911277379431_869199211913429";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-29T19:47:35+0000";"";"";""
"HRZManta/726911277379431_869199211913429/726911277379431_869199211913429";"1012";"885";"2";"726911277379431_869199211913429";"empty";"";"fetched (200)";"2024-06-08 21:23:21.802849";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_869199211913429/726911277379431_869199211913429";"1013";"885";"2";"726911277379431_869199211913429";"offcut";"";"fetched (200)";"2024-06-08 21:23:21.802849";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_868559155310768";"886";"869";"1";"726911277379431_868559155310768";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"Nuestra cartera de servicios se fortalece con la implementación de nuevos tratamientos 💉🏥✅ ¡Conozca más en la Noticia + Bacán del día!   #ElNuevoEcuadorResuelve  #HRZTeCuida   Ministerio de Salud Pública Coordinación Zonal 4 - Salud";"2024-05-28T19:44:57+0000";"";"";""
"HRZManta/726911277379431_868559155310768/726911277379431_868559155310768";"1014";"886";"2";"726911277379431_868559155310768";"data";"data.*";"fetched (200)";"2024-06-08 21:23:22.138864";"Facebook:/<post-id>/comments";"Buen trabajo 👏👏👏";"2024-05-28T20:34:40+0000";"0";"0";""
"HRZManta/726911277379431_868559155310768/726911277379431_868559155310768";"1015";"886";"2";"726911277379431_868559155310768";"data";"data.*";"fetched (200)";"2024-06-08 21:23:22.138864";"Facebook:/<post-id>/comments";"EXELENTE mi querida Doc, felicitaciones ❤️🌹";"2024-05-28T20:41:21+0000";"0";"0";""
"HRZManta/726911277379431_868559155310768/726911277379431_868559155310768";"1016";"886";"2";"726911277379431_868559155310768";"data";"data.*";"fetched (200)";"2024-06-08 21:23:22.138864";"Facebook:/<post-id>/comments";"Excelente Dra. Felicitaciones.";"2024-06-01T14:14:04+0000";"0";"0";""
"HRZManta/726911277379431_868559155310768/726911277379431_868559155310768";"1017";"886";"2";"726911277379431_868559155310768";"offcut";"";"fetched (200)";"2024-06-08 21:23:22.138864";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_868495468650470";"887";"869";"1";"726911277379431_868495468650470";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-28T17:22:25+0000";"";"";""
"HRZManta/726911277379431_868495468650470/726911277379431_868495468650470";"1018";"887";"2";"726911277379431_868495468650470";"empty";"";"fetched (200)";"2024-06-08 21:23:22.566849";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_868495468650470/726911277379431_868495468650470";"1019";"887";"2";"726911277379431_868495468650470";"offcut";"";"fetched (200)";"2024-06-08 21:23:22.566849";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_868494668650550";"888";"869";"1";"726911277379431_868494668650550";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-28T17:20:29+0000";"";"";""
"HRZManta/726911277379431_868494668650550/726911277379431_868494668650550";"1020";"888";"2";"726911277379431_868494668650550";"empty";"";"fetched (200)";"2024-06-08 21:23:22.803277";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_868494668650550/726911277379431_868494668650550";"1021";"888";"2";"726911277379431_868494668650550";"offcut";"";"fetched (200)";"2024-06-08 21:23:22.803277";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_868471385319545";"889";"869";"1";"726911277379431_868471385319545";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"Agenda de Medios: Nuestro Epidemiólogo José Matute nos informa sobre la situación epidemiológica en Manta respecto al Dengue.  También nos invita a sumarnos al nuevo proceso de vacunación contra la COVID-19 a escala nacional.";"2024-05-28T16:30:26+0000";"";"";""
"HRZManta/726911277379431_868471385319545/726911277379431_868471385319545";"1022";"889";"2";"726911277379431_868471385319545";"empty";"";"fetched (200)";"2024-06-08 21:23:23.177211";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_868471385319545/726911277379431_868471385319545";"1023";"889";"2";"726911277379431_868471385319545";"offcut";"";"fetched (200)";"2024-06-08 21:23:23.177211";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_868009932032357";"890";"869";"1";"726911277379431_868009932032357";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"Saludamos, reconocemos y valoramos la labor importante de nuestros profesionales de la Emergenciología 👩🏼‍⚕️🧑🏻‍⚕️👨🏻‍⚕️🏥🚨 hoy que se conmemora su día clásico.   #ElNuevoEcuadorResuelve #HRZMejorPorTi";"2024-05-27T22:10:05+0000";"";"";""
"HRZManta/726911277379431_868009932032357/726911277379431_868009932032357";"1024";"890";"2";"726911277379431_868009932032357";"empty";"";"fetched (200)";"2024-06-08 21:23:23.574210";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_868009932032357/726911277379431_868009932032357";"1025";"890";"2";"726911277379431_868009932032357";"offcut";"";"fetched (200)";"2024-06-08 21:23:23.574210";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_867993965367287";"891";"869";"1";"726911277379431_867993965367287";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-27T21:22:38+0000";"";"";""
"HRZManta/726911277379431_867993965367287/726911277379431_867993965367287";"1026";"891";"2";"726911277379431_867993965367287";"empty";"";"fetched (200)";"2024-06-08 21:23:23.919336";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_867993965367287/726911277379431_867993965367287";"1027";"891";"2";"726911277379431_867993965367287";"offcut";"";"fetched (200)";"2024-06-08 21:23:23.919336";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_867970305369653";"892";"869";"1";"726911277379431_867970305369653";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-27T20:11:17+0000";"";"";""
"HRZManta/726911277379431_867970305369653/726911277379431_867970305369653";"1028";"892";"2";"726911277379431_867970305369653";"empty";"";"fetched (200)";"2024-06-08 21:23:24.299756";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_867970305369653/726911277379431_867970305369653";"1029";"892";"2";"726911277379431_867970305369653";"offcut";"";"fetched (200)";"2024-06-08 21:23:24.299756";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_867970285369655";"893";"869";"1";"726911277379431_867970285369655";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-27T20:11:12+0000";"";"";""
"HRZManta/726911277379431_867970285369655/726911277379431_867970285369655";"1030";"893";"2";"726911277379431_867970285369655";"empty";"";"fetched (200)";"2024-06-08 21:23:24.627477";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_867970285369655/726911277379431_867970285369655";"1031";"893";"2";"726911277379431_867970285369655";"offcut";"";"fetched (200)";"2024-06-08 21:23:24.627477";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_867970222036328";"894";"869";"1";"726911277379431_867970222036328";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-27T20:11:02+0000";"";"";""
"HRZManta/726911277379431_867970222036328/726911277379431_867970222036328";"1032";"894";"2";"726911277379431_867970222036328";"empty";"";"fetched (200)";"2024-06-08 21:23:25.042416";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_867970222036328/726911277379431_867970222036328";"1033";"894";"2";"726911277379431_867970222036328";"offcut";"";"fetched (200)";"2024-06-08 21:23:25.042416";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_867970172036333";"895";"869";"1";"726911277379431_867970172036333";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-27T20:10:55+0000";"";"";""
"HRZManta/726911277379431_867970172036333/726911277379431_867970172036333";"1034";"895";"2";"726911277379431_867970172036333";"empty";"";"fetched (200)";"2024-06-08 21:23:25.286478";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_867970172036333/726911277379431_867970172036333";"1035";"895";"2";"726911277379431_867970172036333";"offcut";"";"fetched (200)";"2024-06-08 21:23:25.286478";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_866130638886953";"896";"869";"1";"726911277379431_866130638886953";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-24T21:39:40+0000";"";"";""
"HRZManta/726911277379431_866130638886953/726911277379431_866130638886953";"1036";"896";"2";"726911277379431_866130638886953";"empty";"";"fetched (200)";"2024-06-08 21:23:27.301383";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_866130638886953/726911277379431_866130638886953";"1037";"896";"2";"726911277379431_866130638886953";"offcut";"";"fetched (200)";"2024-06-08 21:23:27.301383";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_866130468886970";"897";"869";"1";"726911277379431_866130468886970";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-24T21:39:05+0000";"";"";""
"HRZManta/726911277379431_866130468886970/726911277379431_866130468886970";"1038";"897";"2";"726911277379431_866130468886970";"empty";"";"fetched (200)";"2024-06-08 21:23:27.552280";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_866130468886970/726911277379431_866130468886970";"1039";"897";"2";"726911277379431_866130468886970";"offcut";"";"fetched (200)";"2024-06-08 21:23:27.552280";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_866130135553670";"898";"869";"1";"726911277379431_866130135553670";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-24T21:38:31+0000";"";"";""
"HRZManta/726911277379431_866130135553670/726911277379431_866130135553670";"1040";"898";"2";"726911277379431_866130135553670";"empty";"";"fetched (200)";"2024-06-08 21:23:27.898795";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_866130135553670/726911277379431_866130135553670";"1041";"898";"2";"726911277379431_866130135553670";"offcut";"";"fetched (200)";"2024-06-08 21:23:27.898795";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_866130095553674";"899";"869";"1";"726911277379431_866130095553674";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-24T21:38:25+0000";"";"";""
"HRZManta/726911277379431_866130095553674/726911277379431_866130095553674";"1042";"899";"2";"726911277379431_866130095553674";"empty";"";"fetched (200)";"2024-06-08 21:23:28.261186";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_866130095553674/726911277379431_866130095553674";"1043";"899";"2";"726911277379431_866130095553674";"offcut";"";"fetched (200)";"2024-06-08 21:23:28.261186";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_866129878887029";"900";"869";"1";"726911277379431_866129878887029";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-24T21:37:47+0000";"";"";""
"HRZManta/726911277379431_866129878887029/726911277379431_866129878887029";"1044";"900";"2";"726911277379431_866129878887029";"empty";"";"fetched (200)";"2024-06-08 21:23:28.615671";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_866129878887029/726911277379431_866129878887029";"1045";"900";"2";"726911277379431_866129878887029";"offcut";"";"fetched (200)";"2024-06-08 21:23:28.615671";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_866129698887047";"901";"869";"1";"726911277379431_866129698887047";"data";"data.*";"fetched (200)";"2024-06-08 21:20:39.793890";"Facebook:/<page-id>/posts";"";"2024-05-24T21:37:19+0000";"";"";""
"HRZManta/726911277379431_866129698887047/726911277379431_866129698887047";"1046";"901";"2";"726911277379431_866129698887047";"empty";"";"fetched (200)";"2024-06-08 21:23:28.978193";"Facebook:/<post-id>/comments";"";"";"";"";""
"HRZManta/726911277379431_866129698887047/726911277379431_866129698887047";"1047";"901";"2";"726911277379431_866129698887047";"offcut";"";"fetched (200)";"2024-06-08 21:23:28.978193";"Facebook:/<post-id>/comments";"";"";"";"";""
